name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Russia, Krasnodar",2023-06-19,28.5,17.5,22.2,29.2,17.5,22.3,17.9,79.7,0,0,0,rain,0,0,36,23.4,66.5,1009,53.4,10,216.9,18.8,9,30,2023-06-19T04:36:54,2023-06-19T20:14:01,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-20,28,16.5,22.3,27.4,16.5,22.2,13.3,60.6,0,0,0,,0,0,37.1,25.2,55.1,1010.4,46.2,10,336.6,29,9,10,2023-06-20T04:37:03,2023-06-20T20:14:17,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-21,29,14.5,22.4,28,14.5,22.2,12.8,58.5,0,0,0,,0,0,21.6,14.4,37.2,1013,13.5,10,338,29.3,9,10,2023-06-21T04:37:14,2023-06-21T20:14:31,0.1,Clear,Clear conditions throughout the day.,clear-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-22,27.5,15.5,21.9,27.4,15.5,21.9,12.9,60.2,0,0,0,,0,0,38.9,23.4,33.2,1016.4,21.2,10,348.7,30.3,9,10,2023-06-22T04:37:27,2023-06-22T20:14:43,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-23,30,12,21.6,28.6,12,21.3,9.8,50.4,0,0,0,,0,0,28.8,18,47.4,1017.2,24.1,10,350.3,30.2,10,10,2023-06-23T04:37:42,2023-06-23T20:14:52,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-24,30.5,13,22.9,29.2,13,22.6,12.9,57.4,0,0,0,,0,0,18.4,14.4,220.7,1016,11.4,10,349.8,30.2,9,10,2023-06-24T04:37:59,2023-06-24T20:14:59,0.2,Clear,Clear conditions throughout the day.,clear-day,"34922099999,34929099999,URKK"
"Russia, Krasnodar",2023-06-25,32,17,24.9,31.4,17,24.8,15.8,60.7,0,0,0,,0,0,25.2,16.2,240,1011.7,5.6,10,343.3,29.7,9,10,2023-06-25T04:38:18,2023-06-25T20:15:04,0.23,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-26,33.5,16,26.3,34.3,16,26.7,17.1,59.7,0,0,0,,0,0,31.7,19.8,251.8,1005.2,16.9,10,340.5,29.4,9,60,2023-06-26T04:38:40,2023-06-26T20:15:07,0.25,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-27,27,17.5,23,27,17.5,23,17.2,71.5,0.7,100,20.83,rain,0,0,43.2,27,271,1007.2,46.2,10,325.1,28.1,9,10,2023-06-27T04:39:03,2023-06-27T20:15:07,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-28,29.5,16,23.3,28.8,16,23.1,14.2,61.2,0,0,0,,0,0,24.1,14.4,212.5,1011,15.9,10,348,30.2,9,10,2023-06-28T04:39:29,2023-06-28T20:15:05,0.33,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-06-29,29,17.5,23.5,29.1,17.5,23.5,15.5,63.1,0.6,100,4.17,rain,0,0,46.8,25.2,282.6,1008.6,38.8,10,345.5,29.8,9,10,2023-06-29T04:39:56,2023-06-29T20:15:00,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-06-30,26,14.5,20.6,26,14.5,20.6,14.6,70.8,0.1,100,4.17,rain,0,0,42.1,32.4,258.5,1009.2,43.6,10,192.2,16.5,7,10,2023-06-30T04:40:26,2023-06-30T20:14:53,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-07-01,27,18,22.3,27.6,18,22.4,16.2,69.7,0.1,100,4.17,rain,0,0,43.2,34.2,238.1,1009.3,43.7,10,235.2,20.5,9,10,2023-07-01T04:40:57,2023-07-01T20:14:44,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"34929099999,URKK"
"Russia, Krasnodar",2023-07-02,30,18,24.1,29.3,18,23.9,15.6,63.4,0,0,0,,0,0,28.1,12.6,232.8,1010.6,22.4,10,341.3,29.5,9,10,2023-07-02T04:41:30,2023-07-02T20:14:32,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"34929099999,URKK"
"Russia, Krasnodar",2023-07-03,32.5,16.5,24.9,31.3,16.5,24.8,16.2,62.9,0,0,0,,0,0,26.6,14.4,255.1,1011,8.3,10,343.4,29.6,9,10,2023-07-03T04:42:06,2023-07-03T20:14:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-07-04,33,18.5,26.7,35,18.5,27.3,18,61.4,0,0,0,,0,0,27.7,16.2,272.4,1012.3,10.4,10,339.6,29.3,9,30,2023-07-04T04:42:43,2023-07-04T20:14:02,0.53,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-07-05,37,20,28.4,36.1,20,28.4,17,55.7,0,0,0,,0,0,40,25.2,68.8,1011.7,0.5,10,341.5,29.5,9,10,2023-07-05T04:43:21,2023-07-05T20:13:43,0.57,Clear,Clear conditions throughout the day.,clear-day,"34929099999,URKK"
"Russia, Krasnodar",2023-07-06,37,22,30.2,36.5,22,29.9,14.6,40.8,0,0,0,,0,0,58.7,32.4,73.1,1009.2,0.5,10,346.4,30,9,10,2023-07-06T04:44:02,2023-07-06T20:13:22,0.6,Clear,Clear conditions throughout the day.,clear-day,URKK
"Russia, Krasnodar",2023-07-07,35,22,28.9,36.2,22,29.4,16.8,49.1,0.1,100,4.17,rain,0,0,33.1,21.6,103.9,1006.7,24.6,10,328.7,28.3,9,60,2023-07-07T04:44:44,2023-07-07T20:12:59,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,URKK
